region.id,casa.ant.med,poblacion,casas.num,ingreso.med,cuartos.prom,habitaciones.prom,ocupantes.prom,valor.med.log
376,49,764,282,3.3125,0.982269504,4.69858156,2.709219858,11.6784399
377,40,928,261,1.8235,1.126436782,4.701149425,3.555555556,11.46373522
378,35,406,133,3.8047,1.052631579,5.015037594,3.052631579,11.45423647
379,34,824,280,2.2917,1.003571429,4.367857143,2.942857143,11.43496392
380,37,835,259,2.4962,1.108108108,5.324324324,3.223938224,11.42736758
381,43,826,295,4.0417,1.016949153,5.2,2.8,11.60276617
382,46,567,211,3.4844,0.857819905,4.876777251,2.687203791,11.77143616
383,52,355,144,4.1458,1.020833333,5.354166667,2.465277778,11.87339321
384,47,533,166,2.625,1.343373494,4.963855422,3.210843373,11.49476149
385,44,609,215,2.0227,1.111627907,5.102325581,2.83255814,11.54345467
386,49,576,236,3.3333,1.008474576,5.436440678,2.440677966,12.5310505
387,52,594,286,5.338,0.91958042,5.608391608,2.076923077,12.50950503
388,52,870,377,3.4732,1.119363395,5.962864721,2.307692308,12.41389949
389,38,1027,509,3.5125,1.025540275,4.445972495,2.017681729,12.32029379
390,52,693,326,3.1375,1.070552147,4.819018405,2.125766871,12.34191387
391,46,815,375,2.8036,1.072,4.053333333,2.173333333,12.26245298
392,15,2420,1146,4.5824,1.057591623,4.435427574,2.111692845,12.45332327
393,36,518,276,3.0208,1.061594203,3.902173913,1.876811594,12.2370867
394,52,620,275,4.0875,1.029090909,4.538181818,2.254545455,12.30727453
395,42,551,266,4.5268,1.093984962,5.045112782,2.071428571,12.24240457
396,37,2556,924,1.7375,1.006493506,3.312770563,2.766233766,12.76568843
397,52,1498,696,3.1795,1.002873563,4.556034483,2.152298851,12.29316735
398,50,523,227,3.8672,1.149779736,5.334801762,2.303964758,12.28626919
399,52,374,153,5.1675,1.14379085,6.39869281,2.444444444,12.50839699
400,52,1004,371,5.1696,1.02425876,6.115902965,2.706199461,12.47380708
401,52,769,334,4.2614,0.994011976,5.520958084,2.30239521,12.47342445
402,52,940,423,5.0551,0.995271868,5.14893617,2.222222222,12.35535435
403,42,645,256,5.6228,1.0703125,6.4453125,2.51953125,12.8357474
404,52,705,288,7.8864,0.96875,6.690972222,2.447916667,12.78633104
405,52,684,275,7.9556,0.992727273,7.56,2.487272727,12.83308002
406,52,572,236,6.174,1.016949153,7.639830508,2.423728814,12.79052041
407,52,671,253,6.9414,1.067193676,8.067193676,2.652173913,12.94203982
408,52,975,365,8.8342,1.021917808,8.345205479,2.671232877,12.9727026
409,52,779,312,7.1754,1.051282051,7.429487179,2.496794872,12.80188259
410,52,658,244,10.0825,1.024590164,8.209016393,2.696721311,12.89169156
411,52,819,335,4.9083,0.979104478,6.749253731,2.444776119,12.75650352
412,52,412,168,5.7912,1.005952381,7.291666667,2.452380952,12.69802121
413,52,835,369,4.5893,1.105691057,6.273712737,2.262872629,12.57798097
414,52,722,306,5.4171,1.075163399,6.764705882,2.359477124,12.58450908
415,52,1085,487,4.125,0.971252567,5.371663244,2.227926078,12.50950503
416,52,973,355,7.266,1.030985915,7.436619718,2.74084507,12.82422685
417,52,723,272,5.3989,1.077205882,7.272058824,2.658088235,12.72367525
418,37,903,362,7.8336,0.925414365,6.132596685,2.494475138,12.82476564
419,41,356,181,6.1593,1.077348066,6.215469613,1.966850829,12.74839694
420,52,1005,462,6.381,1.069264069,6.662337662,2.175324675,12.74315064
421,52,1205,504,6.6828,1.053571429,7.353174603,2.390873016,12.82368776
422,37,987,450,7.5385,1.015555556,6.666666667,2.193333333,12.76568843
423,42,1031,448,6.7138,1.026785714,6.390625,2.301339286,12.81746732
424,52,894,404,6.2425,1.032178218,6.314356436,2.212871287,12.87850678
425,52,823,377,5.7979,1.087533156,5.981432361,2.183023873,12.93675643
426,52,1232,621,4.2813,1.043478261,5.410628019,1.98389694,12.55989352
427,52,669,367,3.5417,1.065395095,4.613079019,1.822888283,12.56897814
428,44,989,550,3.0132,1.076363636,4.094545455,1.798181818,12.51686071
429,52,1058,464,4.1429,1.058189655,5.377155172,2.280172414,12.46689726
430,52,506,207,4.1912,0.966183575,5.763285024,2.444444444,12.44705611
431,52,489,218,3.9167,0.986238532,5.376146789,2.243119266,12.36989073
432,52,824,388,3.8897,1.092783505,5.56443299,2.12371134,12.29408352
433,48,1034,475,3.1065,1.031578947,4.978947368,2.176842105,12.34235026
434,46,920,425,2.9926,1.04,4.458823529,2.164705882,12.16577135
435,52,841,380,3.556,1.039473684,4.342105263,2.213157895,12.09681566
436,45,749,137,1.475,1.065693431,3.306569343,5.467153285,12.14153412
437,52,208,98,1.6971,0.989795918,4.173469388,2.12244898,11.84078933
438,10,228,100,2.1705,1.18,5.03,2.28,11.91839057
439,50,287,128,2.75,0.9921875,3.8984375,2.2421875,11.85367426
440,52,218,106,2.5682,1.122641509,4.5,2.056603774,11.69524702
441,46,854,355,2.9,1.05915493,4.63943662,2.405633803,11.88310876
442,52,1695,684,2.2208,1.09502924,4.565789474,2.478070175,11.88310876
443,52,403,172,3.2344,1.093023256,5.563953488,2.343023256,12.41105223
444,52,288,131,3.5156,1.007633588,4.496183206,2.198473282,12.20607265
445,49,963,521,1.9805,1.051823417,3.888675624,1.848368522,12.06508495
446,50,1129,516,2.6684,1.03875969,3.544573643,2.187984496,12.1313491
447,52,386,204,3.875,0.970588235,4.387254902,1.892156863,12.11505325
448,52,811,406,3.006,1.024630542,4.701970443,1.997536946,12.33666222
449,46,1293,675,2.543,1.031111111,4.477037037,1.915555556,12.30455959
450,46,805,431,2.8676,1.034802784,4.122969838,1.86774942,12.26434155
451,52,1372,876,2.1907,1.061643836,3.199771689,1.566210046,12.51134903
452,30,862,425,1.7778,1.032941176,3.447058824,2.028235294,12.50172289
453,37,1152,616,2.52,1.107142857,4.251623377,1.87012987,12.53465671
454,52,483,249,4.2788,1.024096386,4.614457831,1.939759036,12.71439514
455,52,1558,573,2.944,1.054101222,4.12390925,2.719022688,12.73346036
456,52,1798,769,1.725,1.088426528,3.386215865,2.33810143,12.56897814
457,41,266,123,5.2289,1.146341463,5.569105691,2.162601626,12.85995911
458,42,2184,422,2.5562,1.101895735,4.161137441,5.17535545,12.82503493
459,52,2016,477,0.949,0.964360587,2.524109015,4.226415094,12.76568843
460,52,1349,250,1.1696,0.944,2.436,5.396,13.12236538
461,52,3337,350,1.4012,1.06,3.105714286,9.534285714,12.07254125
462,52,1721,949,1.1859,1.051633298,2.922023182,1.813487882,12.39545257
463,35,1675,1000,1.7464,1.108,3.218,1.675,12.28626919
464,49,707,350,2.8846,1.051428571,3.857142857,2.02,12.2610342
465,52,1424,694,2.7372,1.005763689,4.443804035,2.051873199,12.25581474
466,52,393,189,3.8594,1.031746032,4.962962963,2.079365079,12.18790867
467,52,828,339,3.5625,1.041297935,5.348082596,2.442477876,12.16368693
468,52,571,292,2.2788,1.02739726,4.22260274,1.955479452,12.11340896
469,44,1382,713,2.537,1.058906031,3.561009818,1.93828892,12.07254125
470,46,792,321,2.525,1.009345794,3.947040498,2.46728972,12.01914048
471,52,815,372,1.9946,1.086021505,4.475806452,2.190860215,11.96336394
472,52,788,346,2.8214,1.060693642,4.794797688,2.277456647,12.0094493
473,52,1145,430,2.6165,1.069767442,5.174418605,2.662790698,11.91839057
474,50,1354,563,1.9483,1.078152753,4.413854352,2.404973357,11.92171836
475,52,958,445,1.9327,1.011235955,4.564044944,2.152808989,12.04296531
476,49,1361,608,1.9798,1.098684211,4.822368421,2.238486842,11.90090526
477,52,1005,449,2.4167,1.051224944,5.002227171,2.23830735,11.93623049
478,49,924,414,2.5417,1.050724638,4.956521739,2.231884058,12.11560074
479,52,780,358,3.3906,1.164804469,5.583798883,2.17877095,12.09681566
480,52,1582,636,2.5652,1.086477987,4.727987421,2.487421384,11.96844977
481,41,1213,568,2.2845,0.968309859,3.897887324,2.13556338,11.93884658
482,52,486,267,2.6071,1.142322097,4.074906367,1.820224719,12.4292162
483,52,494,175,3.15,1.062857143,4.765714286,2.822857143,12.2370867
484,52,849,365,2.6914,1.019178082,4.846575342,2.326027397,12.29591335
485,52,1127,548,1.8447,1.063868613,4.209854015,2.056569343,12.1970319
486,35,3276,1742,1.6307,1.001148106,2.962686567,1.880597015,12.4435135
487,52,1493,794,2.9044,1.047858942,4.404282116,1.880352645,12.45838657
488,52,1461,679,2.9405,1.095729013,5.558173785,2.151693667,12.57591058
489,52,1253,538,3.3893,1.12267658,5.36802974,2.328996283,12.39545257
490,48,1656,459,3.0417,1.126361656,4.690631808,3.607843137,13.10134401
491,52,514,202,7.0897,0.945544554,6.876237624,2.544554455,13.00852256
492,52,719,295,5.0463,1.077966102,5.793220339,2.437288136,13.03090577
493,52,878,449,1.7652,0.988864143,3.534521158,1.95545657,12.72724456
494,52,517,214,7.8521,1.051401869,7.794392523,2.41588785,13.12236538
495,52,1366,496,9.3959,0.955645161,7.512096774,2.754032258,13.12236538
496,52,1316,590,5.3794,1.123728814,6.861016949,2.230508475,12.83973518
497,52,1508,755,3.2619,1.017218543,4.79205298,1.997350993,12.64303642
498,52,1800,815,2.7054,1.128834356,5.001226994,2.208588957,12.11340896
499,47,719,326,2.2431,1.226993865,6.371165644,2.205521472,12.05931126
500,50,675,255,1.9028,1.176470588,5.015686275,2.647058824,11.92370973
501,52,875,363,1.5817,1.173553719,5.438016529,2.41046832,11.9421071
502,52,152,77,2.2841,1.077922078,4.350649351,1.974025974,11.57402056
503,47,843,319,1.3785,0.962382445,4.310344828,2.642633229,11.86569278
504,52,281,132,2.9018,1.098484848,4.621212121,2.128787879,11.69023448
505,44,506,204,1.73,0.970588235,5.024509804,2.480392157,11.90429165
506,48,1054,466,2.2625,1.038626609,4.427038627,2.261802575,11.79735224
507,35,1017,414,2.2106,1.012077295,4.52173913,2.456521739,11.79433792
508,52,1623,765,2.6997,1.062745098,4.062745098,2.121568627,11.75115465
509,14,3100,2051,4.0018,1.174061433,3.586055583,1.511457825,11.87617872
510,52,947,361,7.8772,1.049861496,8.282548476,2.623268698,13.12236538
511,39,808,315,11.8603,0.984126984,7.911111111,2.565079365,13.12236538
512,42,1018,335,13.499,1,8.928358209,3.03880597,13.12236538
513,52,1001,352,12.2138,1.039772727,9.210227273,2.84375,13.12236538
514,52,1005,369,8.1872,1.032520325,8.268292683,2.723577236,13.05215548
515,52,1192,383,12.3804,1.033942559,9.122715405,3.11227154,13.12236538
516,52,585,227,5.8948,1.083700441,7.740088106,2.577092511,13.03418769
517,52,916,316,8.1194,0.987341772,7.75,2.898734177,13.06388645
518,52,556,179,8.7477,1.134078212,9,3.106145251,13.12236538
519,52,1470,520,6.155,0.994230769,7.048076923,2.826923077,12.89571369
520,52,1104,398,5.883,1.012562814,6.216080402,2.773869347,12.7387576
521,52,1242,518,5.2128,0.996138996,5.862934363,2.397683398,12.57729131
522,52,805,321,4.7188,1.00623053,7.068535826,2.507788162,12.72278093
523,52,378,162,5.2915,1.092592593,8.12345679,2.333333333,12.71589777
524,52,481,223,2.6411,1.053811659,5.170403587,2.156950673,12.39255221
525,52,409,160,3.3214,1.11875,4.825,2.55625,12.15267187
526,52,885,373,3.6417,1.034852547,4.587131367,2.372654155,12.2370867
527,52,1468,567,3.0161,0.998236332,4.67372134,2.589065256,12.28164383
528,52,482,215,3.1771,1.023255814,4.827906977,2.241860465,12.25581474
529,52,825,264,3.4531,1.212121212,5.784090909,3.125,12.24913213
530,52,429,158,4.3098,0.993670886,5.436708861,2.715189873,12.19551713
531,52,528,208,3.3438,1.043269231,4.663461538,2.538461538,12.21255161
532,52,496,216,2.9213,1.106481481,4.837962963,2.296296296,12.15898104
533,52,718,265,2.6806,1.056603774,5.313207547,2.709433962,12.24481247
534,52,630,265,3.7708,0.996226415,4.611320755,2.377358491,12.27978768
535,45,723,286,3.9444,0.91958042,4.087412587,2.527972028,12.26857785
536,13,959,486,5.2601,1.100823045,4.156378601,1.973251029,12.58690347
537,30,3668,855,2.5444,1.016374269,4.847953216,4.29005848,12.52452638
538,42,2037,355,2.6447,1.036619718,5.74084507,5.738028169,12.20607265
539,29,3741,1273,2.5762,1.09505106,4.048703849,2.938727416,12.06335634
540,42,821,300,1.9427,1.03,4.136666667,2.736666667,11.53468696
541,52,870,347,2.9688,1.04610951,4.23054755,2.507204611,12.30501259
542,27,1901,966,3.75,1.110766046,4.137681159,1.967908903,12.39999334
543,18,1243,663,5.1702,1.150829563,4.333333333,1.874811463,12.4889934
544,50,730,327,2.5139,0.935779817,4.547400612,2.232415902,12.29682701
545,52,793,299,2.9732,1.170568562,5.585284281,2.652173913,12.5500169
546,52,1033,434,5.5337,0.894009217,5.188940092,2.380184332,12.82664913
547,52,872,363,4.1667,1.038567493,4.768595041,2.402203857,12.32740493
548,52,849,457,2.7115,1.052516411,3.741794311,1.857768053,12.30501259
549,52,1121,518,3.3269,1.079150579,4.61003861,2.164092664,12.36521087
550,52,872,445,3.2685,1.029213483,4.84494382,1.959550562,12.44587664
551,52,637,297,4.7778,1.060606061,5.269360269,2.144781145,12.77081811
552,52,663,340,4.226,1.091176471,5.011764706,1.95,12.52452638
553,52,411,172,3.3571,0.976744186,7.034883721,2.389534884,12.91262951
554,52,915,413,2.9899,1.075060533,5.07748184,2.215496368,12.33753941
555,52,921,477,2.875,1.004192872,3.874213836,1.93081761,12.36307639
556,43,585,266,2.3882,1.067669173,3.590225564,2.19924812,11.99843328
557,43,2086,1053,2.975,1.054131054,4.111111111,1.981006648,12.40246146
558,52,1303,535,5.1039,1.013084112,5.628037383,2.435514019,12.52015319
559,52,374,176,4.1458,1.051136364,5.960227273,2.125,12.42319812
560,52,979,472,3.4762,1.093220339,5.305084746,2.074152542,12.4049235
561,52,827,446,2.6833,1.056053812,4.139013453,1.85426009,12.39213719
562,52,658,253,5.75,0.972332016,6.739130435,2.600790514,12.63232029
563,50,654,268,3.9632,1.078358209,5.753731343,2.440298507,12.3883942
564,45,384,146,4.9489,1.061643836,6.102739726,2.630136986,12.41754839
565,27,1499,797,4.8711,0.944792974,5.08281054,1.880803011,12.56584279
566,52,1128,522,3.0718,1.11302682,5.068965517,2.16091954,12.49387971
567,49,1110,492,3.6719,1.067073171,4.93495935,2.256097561,12.34496464
568,52,1119,415,4.6094,1.05060241,6.185542169,2.696385542,12.34278647
569,21,2930,1235,4.5213,1.011336032,5.693117409,2.372469636,12.33885376
570,25,897,390,4.4562,0.935897436,4.907692308,2.3,12.23660185
571,5,7427,2718,7.611,1.061442237,6.855776306,2.732523915,12.76768644
572,31,2973,1312,3.2689,1.051067073,4.40929878,2.266006098,12.35017299
573,52,1340,632,3.567,1.025316456,4.550632911,2.120253165,12.44074943
574,28,2974,1484,3.6875,1.047169811,4.655660377,2.004043127,12.77676967
575,23,2690,1151,4.7695,1.103388358,4.93397046,2.337098175,12.58348116
576,20,583,326,3.1972,1.119631902,3.54601227,1.788343558,11.51292546
577,12,5781,2007,7.2634,1.018933732,7.13303438,2.880418535,12.74139574
578,5,1738,512,7.0568,0.912109375,7.0234375,3.39453125,12.92999148
579,36,1478,529,4.635,1.077504726,6.693761815,2.793950851,12.42360046
580,40,746,270,5.3015,1.118518519,6.696296296,2.762962963,12.44862659
581,36,1235,455,4.9801,1.054945055,6.327472527,2.714285714,12.39462475
582,26,1411,484,5.4834,0.98553719,6.619834711,2.915289256,12.59540837
583,31,1368,521,6.187,1.019193858,7.420345489,2.62571977,12.73787668
584,32,1048,367,5.6194,1.002724796,6.746594005,2.855585831,12.52343487
585,35,1004,365,5.4639,0.95890411,6.057534247,2.750684932,12.38254379
586,35,1086,367,5.1498,1.054495913,7.25613079,2.959128065,12.49275422
587,30,922,350,5.8382,1.045714286,7.425714286,2.634285714,12.70745381
588,36,1950,819,4.65,1.006105006,5.578754579,2.380952381,12.23950742
589,25,1413,595,4.3819,1.045378151,4.996638655,2.374789916,12.25104601
590,30,1444,568,3.7222,1.100352113,5.48415493,2.542253521,12.18484901
591,31,749,269,5.2855,1.048327138,6.851301115,2.784386617,12.4431191
592,31,867,329,4.3375,1.021276596,6.240121581,2.635258359,12.39586622
593,27,2723,1035,5.2131,1.036714976,6.512077295,2.630917874,12.43916653
594,30,731,263,6.005,1.022813688,6.657794677,2.779467681,12.48332552
595,38,781,301,5.0519,0.980066445,5.524916944,2.594684385,12.3327053
596,38,1784,652,4.8237,1.007668712,5.699386503,2.736196319,12.30546539
597,32,1156,410,5.2497,1.090243902,6.629268293,2.819512195,12.46574097
598,39,645,277,4.125,0.981949458,5.126353791,2.328519856,12.3566455
599,37,821,315,4.6005,0.984126984,6.00952381,2.606349206,12.35276702
600,33,1912,770,3.5187,1.025974026,5.072727273,2.483116883,12.25200158
601,32,1487,694,3,1.060518732,4.899135447,2.142651297,12.31582351
602,25,1645,710,3.4934,1.067605634,4.791549296,2.316901408,12.25438651
603,33,2239,1051,2.9861,1.053282588,4.19885823,2.130352046,12.24625444
604,29,1021,552,2.5362,1.119565217,4.173913043,1.849637681,12.2248944
605,36,1105,467,3.3021,1.068522484,5.032119914,2.366167024,12.18433815
606,31,2999,1295,3.0964,1.010810811,4.566795367,2.315830116,12.15740747
607,43,740,284,2.8512,1.14084507,5.545774648,2.605633803,12.10625231
608,42,629,244,3.3478,1.12295082,5.795081967,2.577868852,12.12757042
609,37,314,205,2.3958,0.985365854,4.136585366,1.531707317,12.15898104
610,15,1479,668,3.5295,1.025449102,4.567365269,2.214071856,12.39751911
611,20,1732,800,4.8036,1.02125,5.37,2.165,12.14579171
612,52,1338,550,3.851,1.012727273,5.269090909,2.432727273,12.11996995
613,52,440,192,4.0662,1.046875,5.578125,2.291666667,12.22685518
614,51,922,393,4.6042,1.025445293,6.664122137,2.34605598,12.43678746
615,49,611,288,2.2,1.097222222,5.1875,2.121527778,12.14153412
616,52,994,412,4.1164,1.009708738,5.485436893,2.412621359,12.1970319
617,52,545,230,3.95,0.969565217,6.060869565,2.369565217,12.29682701
618,52,317,143,4.9135,0.902097902,7.188811189,2.216783217,12.52452638
619,45,1573,736,2.8355,1.112771739,5.105978261,2.137228261,12.41064481
620,46,925,435,3.25,1.08045977,4.972413793,2.126436782,12.08672589
621,49,768,385,2.8301,1.05974026,4.412987013,1.994805195,12.05292147
622,52,620,292,3.7159,0.989726027,5.325342466,2.123287671,12.11887943
623,52,425,207,2.5625,0.995169082,5.381642512,2.053140097,12.07254125
624,45,1003,305,3.8047,1.026229508,4.91147541,3.28852459,11.96208843
625,45,519,135,3.375,1.088888889,5.377777778,3.844444444,11.96718074
626,38,481,198,3.244,1.01010101,4.494949495,2.429292929,12.0996004
627,36,1209,519,4.0268,1.026974952,5.08477842,2.329479769,12.23320131
628,35,1398,525,3.3906,1.055238095,4.88,2.662857143,12.09458227
629,36,158,58,5.5461,1.189655172,6.224137931,2.724137931,12.47800636
630,42,1817,664,3.371,0.99246988,4.530120482,2.736445783,12.01370075
631,46,766,289,3.5313,0.982698962,4.737024221,2.650519031,11.98105233
632,5,814,328,3.663,1.213414634,5.158536585,2.481707317,11.97224725
633,38,618,239,2.875,1.025104603,4.213389121,2.585774059,11.88310876
634,43,2139,789,4.0202,1.031685678,4.794676806,2.711026616,12.02154867
635,37,632,253,4.5553,0.956521739,5.956521739,2.498023715,12.16002871
636,36,366,134,3.4643,0.985074627,4.970149254,2.731343284,12.07254125
637,10,877,485,3.3431,1.239175258,4.595876289,1.808247423,11.8313792
638,28,830,573,2.1898,1.02443281,3.865619546,1.448516579,11.86146743
639,31,739,379,2.9097,0.981530343,4.263852243,1.949868074,12.25913937
640,47,540,266,3.375,0.943609023,4.473684211,2.030075188,12.19753631
641,29,2024,962,2.8125,1.088357588,4.333679834,2.103950104,11.96654561
642,52,823,334,5,0.958083832,6.05988024,2.464071856,12.48635239
643,38,711,353,3.0673,1.116147309,4.88101983,2.014164306,12.29408352
644,43,931,368,3.8125,1.059782609,6.152173913,2.529891304,12.36776623
645,33,686,270,6.9096,0.992592593,7.392592593,2.540740741,12.74198105
646,26,1030,397,7.912,0.992443325,7.20906801,2.594458438,12.81393423
647,35,976,392,3.8393,0.977040816,5.568877551,2.489795918,12.40287222
648,35,552,210,4,0.985714286,4.938095238,2.628571429,12.03112384
649,25,340,171,6.5095,0.894736842,6.631578947,1.988304094,12.82449628
650,39,288,132,3.5156,1,5.954545455,2.181818182,12.29637028
651,45,555,248,2.983,1.02016129,5.633064516,2.237903226,12.21948233
652,45,1006,444,3.524,1.015765766,5.213963964,2.265765766,12.13457664
653,44,776,346,3.1103,0.979768786,4.661849711,2.242774566,12.14897305
654,44,609,270,3.5781,1.103703704,5.262962963,2.255555556,12.10071213
